season,Player,Player_ID,Team,Opponent,Player_Matches_Against_Opponent,Player_Matches_Batting,Batting_Runs_Against_Opponent,Batting_Balls,Batting_Dismissals,Batting_Average_Against_Opponent,Strike_Rate_Against_Opponent,Fours,Sixes,Player_Matches_Bowling,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Fours_Conceded,Sixes_Conceded,Team_Matches_Against_Opponent,Team_Wins_Against_Opponent,Team_Losses_Against_Opponent,Team_No_Results_Against_Opponent,Team_Win_Pct_Against_Opponent,Total_Player_Runs,Total_Player_Wickets,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2007/08,B Akhil,af7dadf7,Royal Challengers Bangalore,Chennai Super Kings,2.0,2.0,8.0,10.0,1.0,8.0,80.0,1.0,0.0,2.0,30.0,5.0,38.0,0.0,,7.6,11.0,36.666666666666664,1.0,3.0,2,1,1,0,50.0,8.0,0.0,af7dadf7,https://a.espncdn.com/i/headshots/cricket/players/full/af7dadf7.png,https://www.espncricinfo.com/cricketers/b-akhil-af7dadf7
2007/08,B Akhil,af7dadf7,Royal Challengers Bangalore,Deccan Chargers,1.0,1.0,27.0,7.0,0.0,,385.7142857142857,2.0,3.0,1.0,18.0,3.0,39.0,0.0,,13.0,5.0,27.77777777777778,5.0,2.0,2,2,0,0,100.0,27.0,0.0,af7dadf7,https://a.espncdn.com/i/headshots/cricket/players/full/af7dadf7.png,https://www.espncricinfo.com/cricketers/b-akhil-af7dadf7
2007/08,B Akhil,af7dadf7,Royal Challengers Bangalore,Delhi Daredevils,1.0,1.0,3.0,3.0,0.0,,100.0,0.0,0.0,1.0,20.0,3.3333333333333335,21.0,0.0,,6.3,6.0,30.0,0.0,1.0,2,0,2,0,0.0,3.0,0.0,af7dadf7,https://a.espncdn.com/i/headshots/cricket/players/full/af7dadf7.png,https://www.espncricinfo.com/cricketers/b-akhil-af7dadf7
2007/08,B Akhil,af7dadf7,Royal Challengers Bangalore,Kolkata Knight Riders,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,0.0,0.0,af7dadf7,https://a.espncdn.com/i/headshots/cricket/players/full/af7dadf7.png,https://www.espncricinfo.com/cricketers/b-akhil-af7dadf7
2007/08,B Akhil,af7dadf7,Royal Challengers Bangalore,Mumbai Indians,2.0,2.0,8.0,9.0,1.0,8.0,88.88888888888889,1.0,0.0,2.0,36.0,6.0,36.0,2.0,18.0,6.0,12.0,33.333333333333336,4.0,0.0,2,1,1,0,50.0,8.0,2.0,af7dadf7,https://a.espncdn.com/i/headshots/cricket/players/full/af7dadf7.png,https://www.espncricinfo.com/cricketers/b-akhil-af7dadf7
2007/08,B Chipli,5451a2c1,Royal Challengers Bangalore,Chennai Super Kings,1.0,1.0,8.0,11.0,1.0,8.0,72.72727272727273,1.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,8.0,0.0,5451a2c1,https://a.espncdn.com/i/headshots/cricket/players/full/5451a2c1.png,https://www.espncricinfo.com/cricketers/b-chipli-5451a2c1
2007/08,B Chipli,5451a2c1,Royal Challengers Bangalore,Deccan Chargers,1.0,1.0,10.0,7.0,1.0,10.0,142.85714285714286,2.0,0.0,,,,,,,,,,,,2,2,0,0,100.0,10.0,0.0,5451a2c1,https://a.espncdn.com/i/headshots/cricket/players/full/5451a2c1.png,https://www.espncricinfo.com/cricketers/b-chipli-5451a2c1
2007/08,B Chipli,5451a2c1,Royal Challengers Bangalore,Delhi Daredevils,1.0,1.0,2.0,10.0,1.0,2.0,20.0,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,2.0,0.0,5451a2c1,https://a.espncdn.com/i/headshots/cricket/players/full/5451a2c1.png,https://www.espncricinfo.com/cricketers/b-chipli-5451a2c1
2007/08,B Geeves,50758325,Delhi Daredevils,Mumbai Indians,1.0,,,,,,,,,1.0,24.0,4.0,50.0,1.0,24.0,12.5,7.0,29.166666666666668,9.0,1.0,2,1,1,0,50.0,0.0,1.0,50758325,https://a.espncdn.com/i/headshots/cricket/players/full/50758325.png,https://www.espncricinfo.com/cricketers/b-geeves-50758325
2007/08,B Geeves,50758325,Delhi Daredevils,Rajasthan Royals,1.0,,,,,,,,,1.0,24.0,4.0,41.0,0.0,,10.25,8.0,33.333333333333336,8.0,0.0,3,1,2,0,33.33333333333333,0.0,0.0,50758325,https://a.espncdn.com/i/headshots/cricket/players/full/50758325.png,https://www.espncricinfo.com/cricketers/b-geeves-50758325
2007/08,B Lee,dd09ff8e,Kings XI Punjab,Chennai Super Kings,1.0,,,,,,,,,1.0,24.0,4.0,35.0,1.0,24.0,8.75,11.0,45.833333333333336,5.0,1.0,3,0,3,0,0.0,0.0,1.0,dd09ff8e,https://a.espncdn.com/i/headshots/cricket/players/full/dd09ff8e.png,https://www.espncricinfo.com/cricketers/b-lee-dd09ff8e
2007/08,B Lee,dd09ff8e,Kings XI Punjab,Delhi Daredevils,1.0,1.0,1.0,3.0,0.0,,33.333333333333336,0.0,0.0,1.0,24.0,4.0,33.0,1.0,24.0,8.25,4.0,16.666666666666668,5.0,0.0,2,2,0,0,100.0,1.0,1.0,dd09ff8e,https://a.espncdn.com/i/headshots/cricket/players/full/dd09ff8e.png,https://www.espncricinfo.com/cricketers/b-lee-dd09ff8e
2007/08,B Lee,dd09ff8e,Kings XI Punjab,Mumbai Indians,1.0,1.0,16.0,7.0,1.0,16.0,228.57142857142858,2.0,1.0,1.0,24.0,4.0,9.0,1.0,24.0,2.25,17.0,70.83333333333333,1.0,0.0,2,2,0,0,100.0,16.0,1.0,dd09ff8e,https://a.espncdn.com/i/headshots/cricket/players/full/dd09ff8e.png,https://www.espncricinfo.com/cricketers/b-lee-dd09ff8e
2007/08,B Lee,dd09ff8e,Kings XI Punjab,Rajasthan Royals,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,4.0,35.0,1.0,24.0,8.75,12.0,50.0,5.0,1.0,2,1,1,0,50.0,0.0,1.0,dd09ff8e,https://a.espncdn.com/i/headshots/cricket/players/full/dd09ff8e.png,https://www.espncricinfo.com/cricketers/b-lee-dd09ff8e
2007/08,BAW Mendis,ea0cdc12,Kolkata Knight Riders,Kings XI Punjab,1.0,,,,,,,,,1.0,24.0,4.0,24.0,1.0,24.0,6.0,9.0,37.5,3.0,0.0,2,1,1,0,50.0,0.0,1.0,ea0cdc12,https://a.espncdn.com/i/headshots/cricket/players/full/ea0cdc12.png,https://www.espncricinfo.com/cricketers/baw-mendis-ea0cdc12
2007/08,BB McCullum,b8a55852,Kolkata Knight Riders,Chennai Super Kings,1.0,1.0,24.0,11.0,1.0,24.0,218.1818181818182,2.0,2.0,,,,,,,,,,,,2,0,2,0,0.0,24.0,0.0,b8a55852,https://a.espncdn.com/i/headshots/cricket/players/full/b8a55852.png,https://www.espncricinfo.com/cricketers/bb-mccullum-b8a55852
2007/08,BB McCullum,b8a55852,Kolkata Knight Riders,Deccan Chargers,1.0,1.0,5.0,5.0,1.0,5.0,100.0,1.0,0.0,,,,,,,,,,,,2,2,0,0,100.0,5.0,0.0,b8a55852,https://a.espncdn.com/i/headshots/cricket/players/full/b8a55852.png,https://www.espncricinfo.com/cricketers/bb-mccullum-b8a55852
2007/08,BB McCullum,b8a55852,Kolkata Knight Riders,Mumbai Indians,1.0,1.0,1.0,2.0,1.0,1.0,50.0,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,1.0,0.0,b8a55852,https://a.espncdn.com/i/headshots/cricket/players/full/b8a55852.png,https://www.espncricinfo.com/cricketers/bb-mccullum-b8a55852
2007/08,BB McCullum,b8a55852,Kolkata Knight Riders,Royal Challengers Bangalore,1.0,1.0,158.0,73.0,0.0,,216.43835616438355,10.0,13.0,,,,,,,,,,,,2,2,0,0,100.0,158.0,0.0,b8a55852,https://a.espncdn.com/i/headshots/cricket/players/full/b8a55852.png,https://www.espncricinfo.com/cricketers/bb-mccullum-b8a55852
2007/08,BJ Hodge,b57f8a9a,Kolkata Knight Riders,Kings XI Punjab,1.0,1.0,1.0,3.0,1.0,1.0,33.333333333333336,0.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,1.0,0.0,b57f8a9a,https://a.espncdn.com/i/headshots/cricket/players/full/b57f8a9a.png,https://www.espncricinfo.com/cricketers/bj-hodge-b57f8a9a
2007/08,BJ Hodge,b57f8a9a,Kolkata Knight Riders,Rajasthan Royals,1.0,1.0,1.0,3.0,0.0,,33.333333333333336,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,1.0,0.0,b57f8a9a,https://a.espncdn.com/i/headshots/cricket/players/full/b57f8a9a.png,https://www.espncricinfo.com/cricketers/bj-hodge-b57f8a9a
2007/08,BJ Hodge,b57f8a9a,Kolkata Knight Riders,Royal Challengers Bangalore,1.0,1.0,10.0,11.0,1.0,10.0,90.9090909090909,2.0,0.0,,,,,,,,,,,,2,2,0,0,100.0,10.0,0.0,b57f8a9a,https://a.espncdn.com/i/headshots/cricket/players/full/b57f8a9a.png,https://www.espncricinfo.com/cricketers/bj-hodge-b57f8a9a
2007/08,CK Kapugedera,cfad138c,Chennai Super Kings,Delhi Daredevils,1.0,1.0,8.0,9.0,1.0,8.0,88.88888888888889,0.0,0.0,1.0,6.0,1.0,15.0,0.0,,15.0,0.0,0.0,3.0,0.0,2,1,1,0,50.0,8.0,0.0,cfad138c,https://a.espncdn.com/i/headshots/cricket/players/full/cfad138c.png,https://www.espncricinfo.com/cricketers/ck-kapugedera-cfad138c
2007/08,CK Kapugedera,cfad138c,Chennai Super Kings,Kings XI Punjab,1.0,,,,,,,,,1.0,6.0,1.0,8.0,0.0,,8.0,0.0,0.0,0.0,0.0,3,3,0,0,100.0,0.0,0.0,cfad138c,https://a.espncdn.com/i/headshots/cricket/players/full/cfad138c.png,https://www.espncricinfo.com/cricketers/ck-kapugedera-cfad138c
2007/08,CK Kapugedera,cfad138c,Chennai Super Kings,Mumbai Indians,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.8333333333333334,26.0,0.0,,31.2,0.0,0.0,2.0,3.0,2,1,1,0,50.0,0.0,0.0,cfad138c,https://a.espncdn.com/i/headshots/cricket/players/full/cfad138c.png,https://www.espncricinfo.com/cricketers/ck-kapugedera-cfad138c
2007/08,CK Kapugedera,cfad138c,Chennai Super Kings,Rajasthan Royals,1.0,1.0,8.0,11.0,1.0,8.0,72.72727272727273,0.0,0.0,,,,,,,,,,,,3,0,3,0,0.0,8.0,0.0,cfad138c,https://a.espncdn.com/i/headshots/cricket/players/full/cfad138c.png,https://www.espncricinfo.com/cricketers/ck-kapugedera-cfad138c
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Deccan Chargers,1.0,1.0,31.0,23.0,0.0,,134.7826086956522,1.0,2.0,,,,,,,,,,,,2,2,0,0,100.0,31.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Delhi Daredevils,1.0,1.0,1.0,2.0,0.0,,50.0,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,1.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Kings XI Punjab,2.0,2.0,10.0,15.0,2.0,5.0,66.66666666666667,0.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,10.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Kolkata Knight Riders,2.0,2.0,36.0,25.0,1.0,36.0,144.0,3.0,1.0,1.0,6.0,1.0,24.0,0.0,,24.0,0.0,0.0,2.0,2.0,2,0,2,0,0.0,36.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Mumbai Indians,1.0,1.0,26.0,19.0,1.0,26.0,136.8421052631579,3.0,1.0,,,,,,,,,,,,2,1,1,0,50.0,26.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CL White,d0513f63,Royal Challengers Bangalore,Rajasthan Royals,1.0,1.0,10.0,16.0,1.0,10.0,62.5,1.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,10.0,0.0,d0513f63,https://a.espncdn.com/i/headshots/cricket/players/full/d0513f63.png,https://www.espncricinfo.com/cricketers/cl-white-d0513f63
2007/08,CRD Fernando,342d8ade,Mumbai Indians,Deccan Chargers,1.0,,,,,,,,,1.0,24.0,4.0,38.0,2.0,12.0,9.5,8.0,33.333333333333336,2.0,2.0,2,1,1,0,50.0,0.0,2.0,342d8ade,https://a.espncdn.com/i/headshots/cricket/players/full/342d8ade.png,https://www.espncricinfo.com/cricketers/crd-fernando-342d8ade
2007/08,CRD Fernando,342d8ade,Mumbai Indians,Kings XI Punjab,1.0,1.0,2.0,1.0,1.0,2.0,200.0,0.0,0.0,1.0,24.0,4.0,36.0,1.0,24.0,9.0,9.0,37.5,5.0,1.0,2,0,2,0,0.0,2.0,1.0,342d8ade,https://a.espncdn.com/i/headshots/cricket/players/full/342d8ade.png,https://www.espncricinfo.com/cricketers/crd-fernando-342d8ade
2007/08,CRD Fernando,342d8ade,Mumbai Indians,Kolkata Knight Riders,1.0,,,,,,,,,1.0,24.0,4.0,41.0,1.0,24.0,10.25,7.0,29.166666666666668,6.0,1.0,2,2,0,0,100.0,0.0,1.0,342d8ade,https://a.espncdn.com/i/headshots/cricket/players/full/342d8ade.png,https://www.espncricinfo.com/cricketers/crd-fernando-342d8ade
2007/08,CRD Fernando,342d8ade,Mumbai Indians,Rajasthan Royals,1.0,,,,,,,,,1.0,24.0,4.0,27.0,2.0,12.0,6.75,9.0,37.5,1.0,1.0,2,1,1,0,50.0,0.0,2.0,342d8ade,https://a.espncdn.com/i/headshots/cricket/players/full/342d8ade.png,https://www.espncricinfo.com/cricketers/crd-fernando-342d8ade
2007/08,CRD Fernando,342d8ade,Mumbai Indians,Royal Challengers Bangalore,1.0,,,,,,,,,1.0,24.0,4.0,18.0,4.0,6.0,4.5,16.0,66.66666666666667,1.0,1.0,2,1,1,0,50.0,0.0,4.0,342d8ade,https://a.espncdn.com/i/headshots/cricket/players/full/342d8ade.png,https://www.espncricinfo.com/cricketers/crd-fernando-342d8ade
2007/08,D Kalyankrishna,94bc776b,Deccan Chargers,Kings XI Punjab,1.0,1.0,3.0,8.0,1.0,3.0,37.5,0.0,0.0,1.0,18.0,3.0,34.0,1.0,18.0,11.333333333333334,4.0,22.22222222222222,4.0,1.0,2,0,2,0,0.0,3.0,1.0,94bc776b,https://a.espncdn.com/i/headshots/cricket/players/full/94bc776b.png,https://www.espncricinfo.com/cricketers/d-kalyankrishna-94bc776b
2007/08,D Kalyankrishna,94bc776b,Deccan Chargers,Mumbai Indians,1.0,,,,,,,,,1.0,12.0,2.0,23.0,0.0,,11.5,2.0,16.666666666666668,2.0,1.0,2,1,1,0,50.0,0.0,0.0,94bc776b,https://a.espncdn.com/i/headshots/cricket/players/full/94bc776b.png,https://www.espncricinfo.com/cricketers/d-kalyankrishna-94bc776b
2007/08,D Kalyankrishna,94bc776b,Deccan Chargers,Rajasthan Royals,1.0,,,,,,,,,1.0,18.0,3.0,30.0,1.0,18.0,10.0,4.0,22.22222222222222,2.0,2.0,2,0,2,0,0.0,0.0,1.0,94bc776b,https://a.espncdn.com/i/headshots/cricket/players/full/94bc776b.png,https://www.espncricinfo.com/cricketers/d-kalyankrishna-94bc776b
2007/08,D Salunkhe,0264c10e,Rajasthan Royals,Chennai Super Kings,1.0,,,,,,,,,1.0,6.0,1.0,14.0,0.0,,14.0,0.0,0.0,2.0,0.0,3,3,0,0,100.0,0.0,0.0,0264c10e,https://a.espncdn.com/i/headshots/cricket/players/full/0264c10e.png,https://www.espncricinfo.com/cricketers/d-salunkhe-0264c10e
2007/08,D Salunkhe,0264c10e,Rajasthan Royals,Deccan Chargers,1.0,1.0,1.0,1.0,0.0,,100.0,0.0,0.0,1.0,6.0,1.0,9.0,0.0,,9.0,2.0,33.333333333333336,0.0,1.0,2,2,0,0,100.0,1.0,0.0,0264c10e,https://a.espncdn.com/i/headshots/cricket/players/full/0264c10e.png,https://www.espncricinfo.com/cricketers/d-salunkhe-0264c10e
2007/08,D Salunkhe,0264c10e,Rajasthan Royals,Delhi Daredevils,1.0,1.0,26.0,20.0,0.0,,130.0,4.0,0.0,1.0,6.0,1.0,11.0,0.0,,11.0,0.0,0.0,0.0,0.0,3,2,1,0,66.66666666666666,26.0,0.0,0264c10e,https://a.espncdn.com/i/headshots/cricket/players/full/0264c10e.png,https://www.espncricinfo.com/cricketers/d-salunkhe-0264c10e
2007/08,D Salunkhe,0264c10e,Rajasthan Royals,Kings XI Punjab,2.0,1.0,6.0,3.0,1.0,6.0,200.0,1.0,0.0,2.0,29.0,4.833333333333333,44.0,1.0,29.0,9.10344827586207,11.0,37.93103448275862,4.0,2.0,2,1,1,0,50.0,6.0,1.0,0264c10e,https://a.espncdn.com/i/headshots/cricket/players/full/0264c10e.png,https://www.espncricinfo.com/cricketers/d-salunkhe-0264c10e
2007/08,DB Das,7050a1e7,Kolkata Knight Riders,Chennai Super Kings,1.0,1.0,27.0,32.0,1.0,27.0,84.375,1.0,2.0,,,,,,,,,,,,2,0,2,0,0.0,27.0,0.0,7050a1e7,https://a.espncdn.com/i/headshots/cricket/players/full/7050a1e7.png,https://www.espncricinfo.com/cricketers/db-das-7050a1e7
2007/08,DB Das,7050a1e7,Kolkata Knight Riders,Kings XI Punjab,2.0,2.0,5.0,9.0,2.0,2.5,55.55555555555556,1.0,0.0,,,,,,,,,,,,2,1,1,0,50.0,5.0,0.0,7050a1e7,https://a.espncdn.com/i/headshots/cricket/players/full/7050a1e7.png,https://www.espncricinfo.com/cricketers/db-das-7050a1e7
2007/08,DB Das,7050a1e7,Kolkata Knight Riders,Mumbai Indians,1.0,1.0,29.0,20.0,1.0,29.0,145.0,5.0,1.0,,,,,,,,,,,,2,0,2,0,0.0,29.0,0.0,7050a1e7,https://a.espncdn.com/i/headshots/cricket/players/full/7050a1e7.png,https://www.espncricinfo.com/cricketers/db-das-7050a1e7
2007/08,DB Das,7050a1e7,Kolkata Knight Riders,Rajasthan Royals,2.0,2.0,42.0,33.0,2.0,21.0,127.27272727272727,2.0,2.0,,,,,,,,,,,,2,0,2,0,0.0,42.0,0.0,7050a1e7,https://a.espncdn.com/i/headshots/cricket/players/full/7050a1e7.png,https://www.espncricinfo.com/cricketers/db-das-7050a1e7
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Chennai Super Kings,1.0,1.0,40.0,28.0,1.0,40.0,142.85714285714286,4.0,1.0,,,,,,,,,,,,2,1,1,0,50.0,40.0,0.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Delhi Daredevils,1.0,1.0,9.0,5.0,1.0,9.0,180.0,0.0,1.0,,,,,,,,,,,,2,0,2,0,0.0,9.0,0.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Kolkata Knight Riders,1.0,1.0,10.0,7.0,1.0,10.0,142.85714285714286,2.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,10.0,0.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Mumbai Indians,1.0,1.0,37.0,26.0,1.0,37.0,142.30769230769232,2.0,3.0,,,,,,,,,,,,2,1,1,0,50.0,37.0,0.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Rajasthan Royals,1.0,1.0,6.0,8.0,1.0,6.0,75.0,1.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,6.0,0.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DB Ravi Teja,b720a5d6,Deccan Chargers,Royal Challengers Bangalore,1.0,1.0,7.0,7.0,1.0,7.0,100.0,1.0,0.0,1.0,12.0,2.0,19.0,1.0,12.0,9.5,3.0,25.0,0.0,2.0,2,0,2,0,0.0,7.0,1.0,b720a5d6,https://a.espncdn.com/i/headshots/cricket/players/full/b720a5d6.png,https://www.espncricinfo.com/cricketers/db-ravi-teja-b720a5d6
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Chennai Super Kings,2.0,1.0,24.0,16.0,1.0,24.0,150.0,2.0,1.0,2.0,42.0,7.0,73.0,2.0,21.0,10.428571428571429,12.0,28.571428571428573,9.0,3.0,2,1,1,0,50.0,24.0,2.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Deccan Chargers,2.0,2.0,64.0,33.0,2.0,32.0,193.93939393939394,5.0,3.0,2.0,37.0,6.166666666666667,55.0,3.0,12.333333333333334,8.91891891891892,15.0,40.54054054054054,3.0,4.0,2,1,1,0,50.0,64.0,3.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Delhi Daredevils,1.0,1.0,2.0,4.0,1.0,2.0,50.0,0.0,0.0,1.0,18.0,3.0,27.0,1.0,18.0,9.0,4.0,22.22222222222222,2.0,1.0,2,1,1,0,50.0,2.0,1.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Kings XI Punjab,1.0,1.0,23.0,21.0,1.0,23.0,109.52380952380952,4.0,0.0,1.0,18.0,3.0,27.0,0.0,,9.0,6.0,33.333333333333336,2.0,1.0,2,0,2,0,0.0,23.0,0.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Kolkata Knight Riders,2.0,1.0,64.0,52.0,0.0,,123.07692307692308,8.0,1.0,2.0,42.0,7.0,38.0,3.0,14.0,5.428571428571429,23.0,54.76190476190476,4.0,1.0,2,2,0,0,100.0,64.0,3.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Bravo,87e562a9,Mumbai Indians,Rajasthan Royals,1.0,1.0,1.0,5.0,1.0,1.0,20.0,0.0,0.0,1.0,14.0,2.3333333333333335,12.0,2.0,7.0,5.142857142857143,6.0,42.857142857142854,0.0,0.0,2,1,1,0,50.0,1.0,2.0,87e562a9,https://a.espncdn.com/i/headshots/cricket/players/full/87e562a9.png,https://www.espncricinfo.com/cricketers/dj-bravo-87e562a9
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Chennai Super Kings,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,10.0,0.0,,10.0,2.0,33.333333333333336,0.0,1.0,2,0,2,0,0.0,0.0,0.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Deccan Chargers,2.0,2.0,95.0,71.0,0.0,,133.80281690140845,5.0,6.0,1.0,18.0,3.0,35.0,1.0,18.0,11.666666666666666,7.0,38.888888888888886,1.0,4.0,2,2,0,0,100.0,95.0,1.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Delhi Daredevils,1.0,1.0,31.0,31.0,1.0,31.0,100.0,0.0,2.0,,,,,,,,,,,,1,1,0,0,100.0,31.0,0.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Kings XI Punjab,2.0,2.0,83.0,57.0,2.0,41.5,145.6140350877193,6.0,4.0,2.0,42.0,7.0,59.0,1.0,42.0,8.428571428571429,14.0,33.333333333333336,3.0,4.0,2,1,1,0,50.0,83.0,1.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Mumbai Indians,2.0,2.0,19.0,27.0,2.0,9.5,70.37037037037037,3.0,0.0,,,,,,,,,,,,2,0,2,0,0.0,19.0,0.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Rajasthan Royals,2.0,2.0,53.0,45.0,2.0,26.5,117.77777777777777,3.0,2.0,1.0,12.0,2.0,26.0,0.0,,13.0,1.0,8.333333333333334,4.0,0.0,2,0,2,0,0.0,53.0,0.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Hussey,fd835ab3,Kolkata Knight Riders,Royal Challengers Bangalore,2.0,2.0,38.0,24.0,2.0,19.0,158.33333333333334,2.0,3.0,,,,,,,,,,,,2,2,0,0,100.0,38.0,0.0,fd835ab3,https://a.espncdn.com/i/headshots/cricket/players/full/fd835ab3.png,https://www.espncricinfo.com/cricketers/dj-hussey-fd835ab3
2007/08,DJ Thornely,7d3937ed,Mumbai Indians,Chennai Super Kings,1.0,,,,,,,,,1.0,6.0,1.0,10.0,0.0,,10.0,3.0,50.0,2.0,0.0,2,1,1,0,50.0,0.0,0.0,7d3937ed,https://a.espncdn.com/i/headshots/cricket/players/full/7d3937ed.png,https://www.espncricinfo.com/cricketers/dj-thornely-7d3937ed
2007/08,DJ Thornely,7d3937ed,Mumbai Indians,Deccan Chargers,1.0,1.0,8.0,18.0,1.0,8.0,44.44444444444444,0.0,0.0,1.0,6.0,1.0,8.0,0.0,,8.0,1.0,16.666666666666668,1.0,0.0,2,1,1,0,50.0,8.0,0.0,7d3937ed,https://a.espncdn.com/i/headshots/cricket/players/full/7d3937ed.png,https://www.espncricinfo.com/cricketers/dj-thornely-7d3937ed
